Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
China,2008,Geothermal,57851.51485,8974.167687,3206440785.0,890342.3101,857.6954483,0.6258660024,0.4768068733,838659284.7,19.82280645,7202392849.0,253,69.05401381,61129563657614,1399991132,0,1,0,0,43.16387337,9.803799854,1.128049691,7.926618225,328003.2549,1.096850058,284.5370194,2.073655139,62.92824955,79.38771486
Canada,2014,Geothermal,80750.68344,39027.34455,9925332815.0,350075.8843,795.0680472,0.7591652245,0.08841774014,84658641.95,42.12401543,5275322699.0,124,68.43412542,28471436841164,116459754,1,0,0,1,24.28823159,4.893424749,0.2198648739,0.8123201438,374325.0996,36.21342177,212.5436199,9.17018196,54.97492328,57.28778535
Japan,2003,Geothermal,61145.20423,48680.06564,4759307908.0,192057.682,499.659672,0.2261202099,0.4650680505,943691779.4,2.468762835,7171219165.0,299,6.502748538,171924217856643,639491115,1,1,1,1,74.15369298,3.076754598,9.101857166,0.3937472086,254040.7268,14.81203301,254.0158303,12.06187471,42.89324104,71.10122352
Germany,2008,Hydro,54489.35309,18683.78215,9971493379.0,638391.5801,979.7927886,0.1294964122,0.1114567169,256583764.9,82.63414178,4503420563.0,968,29.08123416,190796616267616,200315316,0,1,0,1,3.195496348,3.548162605,7.202718875,8.59875846,293662.494,19.02729433,147.6938547,1.327013878,26.01866065,8.758623318
Australia,2019,Biomass,76797.47396,42958.81429,1631608816.0,81217.36786,488.9828515,0.1209348816,0.4090660151,186996057.3,30.08744134,9712570566.0,877,9.671694745,137529333596143,1394162189,1,0,1,1,1.2505528,6.013280135,5.738638544,2.75288036,882493.0766,36.35359573,196.5911173,5.334856783,89.69295984,54.37043224
Canada,2004,Hydro,49754.20663026048,7545.802403934421,1784799904.5679502,467482.05957528856,792.7227496706685,0.9674643894192704,0.4660616662230145,797830337.8370445,73.25787504627583,721455612.8085561,537,56.78612160472625,186799859645769,419706320,1,0,1,0,84.61096045264405,4.080365790905748,6.103013000635375,0.2742075557263757,125889.50032724717,38.06341423694853,199.41103952641495,11.416151651433092,23.978575417237735,23.239138301677265
France,2007,Wind,4793.37789,44466.95475,4207639937.0,896047.2205,220.0829624,0.05249018372,0.2236348299,812516115.4,63.87882354,6102342555.0,8,58.68893879,181605943889934,767801236,1,0,0,1,4.024304228,0.7502965352,3.918116324,9.346344628,32843.83593,31.12389839,249.0839105,6.813121266,48.48645442,39.63365216
USA,2005,Solar,17283.89534,40449.32446,8800618282.0,436550.6365,760.5440595,0.3434337791,0.3831723455,540337719.0,61.97076157,9135097742.0,445,71.16638206,179341243310012,979671777,1,1,1,1,98.81555545,2.176968071,5.076852893,0.2024697636,937635.9722,17.1867808,238.183288,7.375944965,80.99689181,26.08250516
Germany,2017,Wind,54734.905,29036.88078,7516595533.0,374261.1964,227.3350548,0.1097991039,0.2514697215,596069941.6,97.31640085,262271576.3,146,60.57285426,191024835082505,1025673494,0,1,1,0,30.57916995,7.343291086,4.557033757,0.2890486117,21752.96042,8.724835054,227.4985999,13.88693546,77.2679212,67.06334593
Brazil,2001,Biomass,80428.64179,44468.60997,6583208941.0,689014.0864,638.2394033,0.6305241874,0.4205264265,53701983.33,64.89396539,3527156590.0,350,34.36173744,91967887925484,794496553,1,0,0,0,61.49953116,6.539516888,6.233960334,2.169974901,729728.9235,-9.329951343,167.6528011,8.726038309,90.93637897,73.57441109
France,2018,Solar,52786.86587,18092.36462,7263171862.0,360581.3106,799.923695,0.07192452944,0.06744423984,729820124.8,12.91529661,847065103.3,679,63.2895202,96941505665874,122985088,0,0,1,0,17.59306942,0.1701896564,6.759765033,3.953043399,310395.7416,2.049135391,247.2677984,11.59169229,54.92653792,26.26420077
Japan,2017,Hydro,36024.60282,29735.17433,248981818.4,324182.337,176.8471304,0.9207941046,0.303704823,573555019.3,51.01850433,709074839.7,58,73.59544838,159867826490428,466091764,0,0,0,0,17.09408487,3.060487218,3.011637279,0.5898950223,835878.6473,4.933405572,139.0386605,13.21220088,18.03498784,92.43158304
Germany,2003,Hydro,48707.46612,31814.44537,2208248586.0,784278.7443,735.0613416,0.4440337151,0.2057074718,982436723.8,92.40515873,5595426526.0,848,1.19197637,148682936221471,534644098,1,1,0,1,11.46301008,1.823373227,8.041130423,8.490355362,918144.2216,-9.010554133,290.3240446,12.54821761,91.63056793,43.03612715
USA,2003,Geothermal,28751.24411,3562.529651,3210305576.0,48376.85263,40.38986346,0.2287490722,0.08139508361,975276584.5,97.60772532,8561115358.0,54,10.09193255,137701063311793,363568975,1,0,0,0,76.28136985,0.4707996989,8.555930971,9.131451953,572095.9042,2.995005827,288.0963407,0.5488471598,50.00645781,34.33128925
UK,2019,Geothermal,34698.65277112155,38471.63105870115,3017360370.189785,266131.0063950501,232.95968510192696,0.186721525555504,0.1736004832644807,239029547.39529803,65.92468162063096,4114191225.40375,840,62.35652106540325,55021256320042,442271315,1,1,0,1,32.089193958889496,7.719542492532926,2.2158744715990952,4.066357859582595,49957.2904620181,3.905130108803842,255.04253870674555,11.380030162556148,16.061833930748048,45.6042022859891
India,2011,Wind,77578.4986,11103.89975,4986155791.0,250821.037,6.096168505,0.2272441787,0.294631263,408998608.6,71.37063713,5652939496.0,91,28.27813414,148542390066787,174369431,1,0,0,1,87.41171749,0.8453915666,1.674718955,2.649085818,322739.5762,3.588521808,178.2868064,3.142602235,86.88075669,65.94897471
USA,2014,Hydro,12488.65777,16228.27323,8672835900.0,994179.851,916.0676287,0.8800952767,0.1605598201,318542033.4,79.89790436,4903844113.0,698,15.21777432,149782803572778,1167266470,1,1,1,1,44.51428826,4.484565968,2.282185472,9.730574356,785247.0589,28.18543843,229.0789314,1.788986393,25.61272088,75.96817719
Brazil,2011,Solar,37185.69376,5972.319209,1755931780.0,412859.7491,138.6935713,0.3178132999,0.3333909163,310302443.4,32.85006047,1012978097.0,343,43.4906109,1909889960357,1015782385,0,1,0,1,49.64436483,0.51612412,3.861026505,3.228203784,154290.1964,25.14502114,153.7218822,4.24394621,4.315250971,16.60275622
China,2011,Geothermal,30244.245549154868,20380.67093964835,3938082743.727769,66835.42296937203,120.42806157183612,0.1770473050678097,0.4424124427059912,670790037.9305276,84.68872947341124,6048298566.107016,828,25.20803577431804,41357645970032,1068821413,0,1,1,1,78.31054230124077,4.131708961311428,1.6417519893243615,9.165144832776612,134202.4907700824,13.81273814430748,121.59111875781386,14.2301613661614,17.948939677275632,43.7293240507808
Brazil,2002,Hydro,85604.49529,42140.89221,7094224280.0,450995.5972,259.4417805,0.488680143,0.3104693795,639502900.5,54.41667063,7249061553.0,774,90.35457191,70721262149372,183805374,1,0,1,0,30.54186279,0.7833865496,6.302797887,8.931027101,556819.2841,13.69219374,287.500047,5.981375122,15.41499533,4.093618609
Germany,2013,Wind,81772.69494497696,46717.678943788495,846669787.9739494,954606.2296990243,616.3679348718712,0.4336641893821347,0.1496806031938998,511309233.8686785,59.48452207351449,1494306170.468838,702,63.67025661845851,177469433647138,431636734,0,0,1,0,19.326373860619427,2.775662626476896,3.277493657842363,4.598677955785238,962287.4807579388,7.309784925002358,141.47191740863644,3.794540252695425,97.90221092136268,44.4063877011605
India,2014,Geothermal,31321.35322,46188.62111,2241167656.0,954088.4574,692.5559093,0.9031973571,0.4182998942,450142962.9,4.507131114,8384453068.0,848,35.93513542,179001138834019,1291135425,0,1,1,0,53.89228665,4.231693536,3.634523185,3.989769572,452094.9842,33.28894468,164.4248937,14.53174247,81.9736105,34.45277365
Japan,2007,Wind,53119.10723,18777.36304,2563689300.0,881017.7517,303.5983701,0.4508793946,0.2981579201,652680298.7,13.27841587,726934120.1,859,56.14593768,95809712194323,171987937,0,0,1,1,70.37288467,1.717203804,8.616689929,3.262509983,810040.9004,7.36614311,274.7992172,2.222174452,68.24478181,3.336392755
Australia,2005,Biomass,81527.83273,17485.60446,1029600540.0,30913.44371,238.6386103,0.07280906277,0.1500389498,642890981.4,41.76628289,4002384307.0,912,21.06677238,115620246653266,83577145,0,1,0,0,39.15570413,6.910461984,6.428127724,6.335160005,202571.7144,38.38053159,257.806192,14.83125517,56.99590121,12.31213303
Germany,2002,Wind,4772.591119,16608.07985,1738982449.0,336971.8067,165.5932765,0.9710370557,0.2473238832,133516247.9,73.13619033,5631485870.0,642,41.02692801,76524258790149,57428301,1,0,0,1,76.41646858,2.031466316,7.144261328,6.171359723,825068.5768,9.144679361,135.8408899,4.067487776,39.1747372,21.21726384
Russia,2001,Wind,20238.47493,23233.739,5861318464.0,610934.5839,410.9483607,0.4026191467,0.4540217341,791604134.5,23.0244765,67877575.86,859,19.95948435,22898900628309,482199836,1,0,0,1,83.0888905,8.185511415,6.127044253,1.985541176,120246.8011,38.10832791,215.3581778,11.78965528,6.39907055,4.417980684
UK,2022,Biomass,29933.72326960994,49156.95746938075,7460090734.705093,910775.3708285498,796.7537490773719,0.4373545120872865,0.4538346219664274,290954303.0403722,79.88174437566892,6302244344.152091,362,86.0612230132826,114194214975615,7122854,1,1,1,1,89.62113821688004,8.448960631561915,0.9269556700966676,0.504145770664568,78819.92130206214,33.272604566942405,259.1442945206302,4.574737565385503,47.81488913863048,83.13299789301631
China,2012,Solar,76681.41071,36002.97573,672855638.7,548361.1819,630.6824465,0.1480821325,0.4577764563,919950223.1,69.2720172,8255608996.0,743,0.3699554708,86156992267209,378791975,0,0,1,0,36.82753328,0.6105816889,6.318403163,2.655677783,430419.625,7.949159938,198.4372689,2.319922012,35.39604007,45.49375726
Australia,2011,Hydro,59120.65597,10496.42677,7082683341.0,746346.3262,963.1036043,0.05523352461,0.39522103,177926333.6,32.40010574,3657681935.0,184,20.87726769,81807052396949,498588866,0,1,1,0,32.87630964,5.915101679,9.515137899,0.6685939994,138191.7565,-0.6624480373,259.3178288,13.64543576,92.32267571,0.02575144524
Brazil,2005,Wind,61773.4162,30139.47573,7812266384.0,231578.125,529.8069169,0.2686745932,0.161297174,901244404.7,58.6856853,702206194.6,820,67.38462442,135449990565961,1399510476,1,0,1,0,19.22931544,1.135514256,3.265765613,6.447662811,963457.7652,-8.645742998,298.6946077,2.047402162,1.216880532,29.78267063
Brazil,2019,Geothermal,51702.31909,46102.98724,5951984920.0,22510.61695,254.3717967,0.07286509974,0.3568011017,621530576.7,63.2972497,6093545800.0,728,92.95805394,159027053528818,785683104,0,1,0,0,17.70183989,0.9961484452,9.360416369,1.721100868,96715.07494,-4.389683729,152.5869734,7.158551271,41.82829982,19.96737285
Japan,2006,Wind,27250.40304,48542.3348,340798056.9,648044.9993,894.8042181,0.003826858159,0.4420059991,965486351.6,33.66698769,8310090039.0,478,24.76618545,123359354352814,496073553,0,1,0,0,92.95399016,4.076281526,2.490142191,0.1775684007,562035.6992,25.85793483,119.0255719,3.318039621,31.52463983,96.47106191
Canada,2003,Solar,25018.13539,20560.91311,9945499068.0,796001.3356,900.5055301,0.3997108595,0.2858717113,969261909.9,33.17992965,5140336165.0,822,97.39795481,155192039856511,867775428,1,1,1,0,43.55413263,5.436211356,9.081237171,5.048717008,585705.5306,-2.834720966,173.3117242,6.566517601,82.1644516,44.08444862
China,2003,Solar,60943.35606,1320.782828,582905674.5,516650.6283,339.9029368,0.714470931,0.0842151983,763645951.6,27.33624637,4024658926.0,961,16.8151685,32790096045001,1482140806,1,1,1,0,62.70089649,9.389998116,6.100109431,3.655149886,912007.781,19.88764224,280.4163955,6.341475206,47.10395175,72.56991167
India,2002,Wind,7824.4096,16726.05904,9946810653.0,272500.2716,256.8099931,0.6623738082,0.1499975203,882656044.9,42.87472996,6604961214.0,547,97.9248232,171032215950889,1410599170,1,0,1,0,39.94883291,4.489600543,5.531851339,4.202245962,789177.0774,19.09749548,118.5028427,4.469732242,37.90160495,51.74107876
Brazil,2007,Biomass,13367.77689,26336.33553,1983818322.0,47406.6074,52.356083,0.7125142737,0.1469088203,740437183.2,86.55768279,7899321909.0,160,1.72799473,47693361017828,1369553163,0,0,1,0,61.38625177,0.932466711,7.951121286,4.499613928,553351.5938,-5.817162416,282.3420726,5.152106194,21.89249589,85.89229054
India,2020,Hydro,4918.402046,43729.32278,6644683138.0,461544.6882,341.9634617,0.3607899809,0.130117899,334699136.4,27.47231934,354518941.1,329,3.78317025,129487820235371,1297850385,0,0,0,0,22.46014911,6.738925227,1.932489985,4.674333735,833330.7564,10.76928202,105.2575217,12.45737277,35.0981545,23.9795879
Russia,2001,Wind,51655.02543,26849.80564,5956492634.0,760338.8031,426.2767592,0.1002320853,0.4195788575,44987842.75,17.23857827,5487656996.0,163,34.55700605,183870233514477,274949120,1,1,0,1,83.5010108,4.796474895,2.528140838,8.390844335,47464.5677,17.72305899,107.9636634,14.18836717,53.50602726,87.00433887
Australia,2020,Geothermal,3093.387858,2696.925673,214464465.6,785428.6654,907.1961897,0.7900976048,0.157027176,503991132.6,97.00495429,5198232053.0,399,2.81159453,63012720528788,143775443,0,0,0,0,17.68497978,6.252126604,5.564342038,5.536601823,473725.3115,-2.223243199,118.7634026,11.07980538,11.0280702,24.38945817
Canada,2022,Hydro,22171.89158,21248.19756,7010583685.0,348912.451,455.760002,0.924162331,0.2547636212,220452473.0,84.05587015,8649700955.0,433,66.22841669,191144355867396,960914946,1,0,1,1,34.34812106,1.304870047,5.917225135,6.113204681,455537.86,-1.551551423,168.9098348,10.26895516,66.20117499,65.46989657
Canada,2007,Hydro,81768.77523,3229.813889,3630185501.0,884058.0164,32.64390626,0.6739764735,0.485312475,779241296.8,81.10069643,728642838.2,554,81.9867517,124764806411829,960859507,0,0,1,0,6.170836115,2.854250902,8.607533723,4.580398739,891059.5816,26.38967694,179.3869673,9.925705296,9.436497466,15.34271729
Russia,2004,Solar,34469.64317,1903.267309,9644452831.0,556133.8089,602.6161008,0.4367399272,0.4798653587,463581231.1,68.37813035,8308562305.0,464,84.45598968,75371953809847,221935653,1,0,0,0,42.4637465,8.12349443,2.793586946,8.07509579,668472.196,12.07365801,222.0841043,0.2924723459,56.81997029,17.66946409
India,2014,Geothermal,66463.44224,11868.19595,9334975310.0,864120.2308,857.2602175,0.2229126333,0.3445704164,4468872.413,14.00371706,2172313214.0,622,93.55821729,120434522523151,1456097752,1,1,0,0,17.24692279,9.708432365,3.777616764,3.014241793,404624.7174,-0.05927907075,228.7325577,8.194532776,28.39025936,7.37965221
China,2001,Biomass,17689.5062,35379.2692,2068398732.0,605736.1461,549.5701704,0.7122934984,0.4456945425,285559431.5,92.75585892,3790695777.0,107,50.17923679,124408208024936,369537329,1,1,0,1,21.07505132,7.716919862,7.220250525,0.1365555136,674217.5447,7.295078066,182.7519226,13.00975064,98.30110713,61.63377721
India,2008,Wind,73763.45979,43548.81431,5310956960.0,670857.1641,782.3511526,0.2589207435,0.404516648,387387255.8,62.86077591,222562794.5,167,85.30669152,68830755176510,63283949,0,1,1,0,22.68817499,1.743033321,1.915443611,2.600740332,478775.0998,35.94718117,174.8878365,11.01861408,17.09903647,85.80301823
USA,2023,Wind,40604.12007,39312.22343,5732649610.0,85265.23626,61.01671184,0.3657577306,0.3797904808,743814406.9,31.8892827,9461304929.0,930,66.71528334,183659359354771,802985866,0,0,1,1,2.694163428,5.410985739,3.728592295,2.685199561,720995.5108,-1.555438133,152.4288368,8.110870218,92.48840369,82.19708867
Germany,2014,Biomass,46116.63711,23067.29957,7600760604.0,813370.4662,113.4945031,0.7864892769,0.2543152794,611364085.8,48.93659972,4344749839.0,99,74.04609302,39874993000480,534588549,1,1,0,1,31.37220833,1.37476176,2.189049744,0.4171187733,305914.5713,-4.470989918,212.4140763,12.23638867,39.15277655,4.619920506
Australia,2014,Solar,52307.771925109344,45496.08876346115,9022943014.434795,709129.1900376512,427.2543489212816,0.3896570350750876,0.303658290737167,620679805.8959547,33.874321644156005,8193059013.776438,31,32.11046507299885,16092141486586,1119654604,0,0,1,1,22.20636361766337,8.053907931546853,4.384114375694347,1.7802792042587978,149116.476322745,16.484843143157775,177.61823378712364,11.573195859473463,47.12759510950937,92.9479777640862
China,2023,Wind,43104.95485,49763.67559,1116603233.0,696471.0683,32.42962921,0.4338840937,0.2203753817,367555345.7,77.32392248,9661100032.0,789,11.59154207,76950213610996,144062973,0,1,0,1,23.44089483,5.095732149,2.15026533,4.529251649,542025.0819,5.455403055,166.5689544,5.971998489,67.64923382,91.96311294
Brazil,2006,Geothermal,65487.00532,24451.14547,3593836746.0,520622.5269,976.2031143,0.5557653427,0.118587798,745725142.0,52.52320657,6140767401.0,334,34.62117332,138884180195612,1123790162,1,1,1,1,85.60400392,7.652307443,4.263444934,8.302894723,752942.7134,20.73305554,297.4385686,4.826306065,18.22549074,10.52095779
India,2010,Geothermal,18350.68392,21278.28814,5269145097.0,549466.7893,890.8163589,0.195592621,0.4389562894,460350693.6,24.53055125,366438578.0,88,83.51799573,199746377160537,364274489,0,0,0,0,63.03924863,4.110456339,8.84179721,7.224203216,840967.0003,22.65559241,245.4823253,7.991427632,96.36387436,33.43180405
France,2014,Biomass,41416.497883390824,6196.6964834831015,4125544139.7171936,444447.2693224428,969.8946131302636,0.625663113924972,0.0784288588570202,1240307.1930586025,92.9218978237454,755827724.3334906,681,89.61482769967762,131837086493141,1126725036,1,0,1,0,12.475150317945484,9.153589896431775,8.396051997597825,3.721528010517555,163907.00049267572,31.515645157123032,228.35799616239964,14.236186162823556,98.52560840609227,90.37031235590725
USA,2005,Hydro,69304.448,20809.83349,3301176595.0,877703.6386,426.2800163,0.2075770156,0.2477123702,908792145.7,97.38387086,2139427902.0,495,92.31181765,114747281913138,1349432506,0,0,0,0,70.62610383,3.427582568,9.221747152,7.319713149,140838.4403,15.53764227,278.4947947,5.037728609,68.59768234,2.783548994
UK,2015,Geothermal,93182.74406687471,36115.62062622707,5781164352.727364,79444.23449428957,108.08643042237998,0.0403559904808799,0.3017251059390186,407152710.5393567,92.96156923319774,2802770930.550942,396,95.25333944937722,70154804136912,330569180,0,0,1,0,82.20135871517562,8.669122283961318,5.9696945829753565,9.191302046980914,394699.38300330465,23.123149699216548,188.82464878237664,1.3907069013153557,85.8481740068102,29.703025238352144
China,2014,Hydro,74247.52139,41122.89072,8092254632.0,19036.03288,679.6955933,0.3311216256,0.2309480494,80894087.93,61.71410676,744411895.9,517,71.31610824,89203938063160,681884802,1,0,0,0,1.854934827,1.718906283,0.7517084396,9.265817458,437942.1025,11.76682337,233.0441903,5.05809301,62.75471943,24.66778216
